,workerid,utterance,response,context,sentence_type,language,comments,dimension,valence,slide_number
2371,47,long,0.32,regular,dist,American English,,length,pos,11
2372,47,long,0.12,regular,coll,American English,,length,pos,11
2373,47,large,0.19,regular,dist,American English,,size,pos,12
2374,47,large,0.6,regular,coll,American English,,size,pos,12
2375,47,tiny,0.52,regular,dist,American English,,size,neg,13
2376,47,tiny,0.1,regular,coll,American English,,size,neg,13
2377,47,lengthy,0.55,regular,coll,American English,,length,pos,14
2378,47,lengthy,0.06,regular,dist,American English,,length,pos,14
2379,47,heavy,0.06,regular,dist,American English,,weight,pos,15
2380,47,heavy,0.85,regular,coll,American English,,weight,pos,15
2381,47,huge,0.68,regular,coll,American English,,size,pos,16
2382,47,huge,0.09,regular,dist,American English,,size,pos,16
2383,47,short,0.05,regular,coll,American English,,height,neg,17
2384,47,short,0.51,regular,dist,American English,,height,neg,17
2385,47,mini,0.07,regular,coll,American English,,size,neg,18
2386,47,mini,0.38,regular,dist,American English,,size,neg,18
2387,47,slight,0.06,regular,coll,American English,,size,neg,19
2388,47,slight,0.31,regular,dist,American English,,size,neg,19
2389,47,little,0.44,regular,dist,American English,,size,neg,20
2390,47,little,0.05,regular,coll,American English,,size,neg,20
2391,47,small,0.48,regular,dist,American English,,size,neg,21
2392,47,small,0.05,regular,coll,American English,,size,neg,21
2393,47,high,0.05,regular,dist,American English,,height,pos,22
2394,47,high,0.86,regular,coll,American English,,height,pos,22
2395,47,thick,0.18,regular,coll,American English,,width,pos,23
2396,47,thick,0.34,regular,dist,American English,,width,pos,23
2397,47,wide,0.13,regular,coll,American English,,width,pos,24
2398,47,wide,0.33,regular,dist,American English,,width,pos,24
2399,47,big,0.16,regular,dist,American English,,size,pos,25
2400,47,big,0.69,regular,coll,American English,,size,pos,25
2401,48,narrow,0.43,random,dist,English,,width,neg,1
2402,48,narrow,0.41,random,coll,English,,width,neg,1
2403,48,humongous,0.3,random,coll,English,,size,pos,2
2404,48,humongous,0.18,random,dist,English,,size,pos,2
2405,48,thin,0.25,random,dist,English,,width,neg,3
2406,48,thin,0.12,random,coll,English,,width,neg,3
2407,48,thick,0.33,random,coll,English,,width,pos,4
2408,48,thick,0.16,random,dist,English,,width,pos,4
2409,48,mini,0.16,random,coll,English,,size,neg,5
2410,48,mini,0.08,random,dist,English,,size,neg,5
2411,48,slight,0.14,random,dist,English,,size,neg,6
2412,48,slight,0.07,random,coll,English,,size,neg,6
2413,48,wide,0.24,random,dist,English,,width,pos,7
2414,48,wide,0.18,random,coll,English,,width,pos,7
2415,48,heavy,0.39,random,dist,English,,weight,pos,8
2416,48,heavy,0.41,random,coll,English,,weight,pos,8
2417,48,lengthy,0.27,random,coll,English,,length,pos,9
2418,48,lengthy,0.18,random,dist,English,,length,pos,9
2419,48,full,0.21,random,dist,English,,capacity,pos,10
2420,48,full,0.4,random,coll,English,,capacity,pos,10
2421,48,deep,0.15,random,coll,English,,depth,pos,11
2422,48,deep,0.12,random,dist,English,,depth,pos,11
2423,48,large,0.16,random,dist,English,,size,pos,12
2424,48,large,0.17,random,coll,English,,size,pos,12
2425,48,skinny,0.18,random,coll,English,,width,neg,13
2426,48,skinny,0.1,random,dist,English,,width,neg,13
2427,48,small,0.11,random,dist,English,,size,neg,14
2428,48,small,0.05,random,coll,English,,size,neg,14
2429,48,long,0.2,random,coll,English,,length,pos,15
2430,48,long,0.14,random,dist,English,,length,pos,15
2431,48,flat,0,random,dist,English,,height,neg,16
2432,48,flat,0,random,coll,English,,height,neg,16
2433,48,big,0.28,random,coll,English,,size,pos,17
2434,48,big,0.21,random,dist,English,,size,pos,17
2435,48,tall,0.14,random,coll,English,,height,pos,18
2436,48,tall,0.31,random,dist,English,,height,pos,18
2437,48,short,0.09,random,coll,English,,height,neg,19
2438,48,short,0.04,random,dist,English,,height,neg,19
2439,48,fat,0.17,random,coll,English,,width,pos,20
2440,48,fat,0.34,random,dist,English,,width,pos,20
2441,48,high,0.14,random,coll,English,,height,pos,21
2442,48,high,0.1,random,dist,English,,height,pos,21
2443,48,little,0.06,random,coll,English,,size,neg,22
2444,48,little,0.03,random,dist,English,,size,neg,22
2445,48,huge,0.14,random,coll,English,,size,pos,23
2446,48,huge,0.22,random,dist,English,,size,pos,23
2447,48,low,0.17,random,dist,English,,height,neg,24
2448,48,low,0.18,random,coll,English,,height,neg,24
2449,48,tiny,0.11,random,coll,English,,size,neg,25
2450,48,tiny,0.04,random,dist,English,,size,neg,25
2451,49,humongous,0.93,regular,coll,English,,size,pos,1
2452,49,humongous,0.06,regular,dist,English,,size,pos,1
2453,49,high,0.06,regular,dist,English,,height,pos,2
2454,49,high,0.92,regular,coll,English,,height,pos,2
2455,49,mini,0.88,regular,dist,English,,size,neg,3
2456,49,mini,0.07,regular,coll,English,,size,neg,3
2457,49,flat,0.8,regular,dist,English,,height,neg,4
2458,49,flat,0.05,regular,coll,English,,height,neg,4
2459,49,lengthy,0.93,regular,coll,English,,length,pos,5
2460,49,lengthy,0.11,regular,dist,English,,length,pos,5
2461,49,thin,0.88,regular,dist,English,,width,neg,6
2462,49,thin,0.88,regular,coll,English,,width,neg,6
2463,49,slight,0.92,regular,dist,English,,size,neg,7
2464,49,slight,0.05,regular,coll,English,,size,neg,7
2465,49,big,0.07,regular,dist,English,,size,pos,8
2466,49,big,0.88,regular,coll,English,,size,pos,8
2467,49,wide,0.7,regular,coll,English,,width,pos,9
2468,49,wide,0.71,regular,dist,English,,width,pos,9
2469,49,long,0.83,regular,coll,English,,length,pos,10
2470,49,long,0.15,regular,dist,English,,length,pos,10
2471,49,large,0.13,regular,dist,English,,size,pos,11
2472,49,large,0.84,regular,coll,English,,size,pos,11
2473,49,huge,0.87,regular,coll,English,,size,pos,12
2474,49,huge,0.1,regular,dist,English,,size,pos,12
2475,49,low,0.1,regular,coll,English,,height,neg,13
2476,49,low,0.83,regular,dist,English,,height,neg,13
2477,49,thick,0.25,regular,dist,English,,width,pos,14
2478,49,thick,0.83,regular,coll,English,,width,pos,14
2479,49,heavy,0.47,regular,dist,English,,weight,pos,15
2480,49,heavy,0.86,regular,coll,English,,weight,pos,15
2481,49,full,0.84,regular,dist,English,,capacity,pos,16
2482,49,full,0.83,regular,coll,English,,capacity,pos,16
2483,49,short,0.08,regular,coll,English,,height,neg,17
2484,49,short,0.8,regular,dist,English,,height,neg,17
2485,49,tiny,0.77,regular,dist,English,,size,neg,18
2486,49,tiny,0.24,regular,coll,English,,size,neg,18
2487,49,tall,0.91,regular,coll,English,,height,pos,19
2488,49,tall,0.14,regular,dist,English,,height,pos,19
2489,49,little,0.07,regular,coll,English,,size,neg,20
2490,49,little,0.83,regular,dist,English,,size,neg,20
2491,49,small,0.11,regular,coll,English,,size,neg,21
2492,49,small,0.78,regular,dist,English,,size,neg,21
2493,49,deep,0.68,regular,coll,English,,depth,pos,22
2494,49,deep,0.26,regular,dist,English,,depth,pos,22
2495,49,fat,0.72,regular,dist,English,,width,pos,23
2496,49,fat,0.24,regular,coll,English,,width,pos,23
2497,49,skinny,0.87,regular,coll,English,,width,neg,24
2498,49,skinny,0.86,regular,dist,English,,width,neg,24
2499,49,narrow,0.81,regular,dist,English,,width,neg,25
2500,49,narrow,0.83,regular,coll,English,,width,neg,25
2501,50,big,0.33,regular,dist,eng,,size,pos,1
2502,50,big,0.56,regular,coll,eng,,size,pos,1
2503,50,little,0.47,regular,coll,eng,,size,neg,2
2504,50,little,0.6,regular,dist,eng,,size,neg,2
2505,50,humongous,0.52,regular,dist,eng,,size,pos,3
2506,50,humongous,0.62,regular,coll,eng,,size,pos,3
2507,50,tiny,0.49,regular,coll,eng,,size,neg,4
2508,50,tiny,0.4,regular,dist,eng,,size,neg,4
2509,50,full,0.41,regular,dist,eng,,capacity,pos,5
2510,50,full,0.57,regular,coll,eng,,capacity,pos,5
2511,50,tall,0.46,regular,dist,eng,,height,pos,6
2512,50,tall,0.54,regular,coll,eng,,height,pos,6
2513,50,narrow,0.43,regular,dist,eng,,width,neg,7
2514,50,narrow,0.59,regular,coll,eng,,width,neg,7
2515,50,wide,0.57,regular,dist,eng,,width,pos,8
2516,50,wide,0.62,regular,coll,eng,,width,pos,8
2517,50,slight,0.47,regular,coll,eng,,size,neg,9
2518,50,slight,0.56,regular,dist,eng,,size,neg,9
2519,50,short,0.62,regular,coll,eng,,height,neg,10
2520,50,short,0.69,regular,dist,eng,,height,neg,10
2521,50,small,0.45,regular,coll,eng,,size,neg,11
2522,50,small,0.63,regular,dist,eng,,size,neg,11
2523,50,huge,0.48,regular,coll,eng,,size,pos,12
2524,50,huge,0.39,regular,dist,eng,,size,pos,12
2525,50,thick,0.35,regular,dist,eng,,width,pos,13
2526,50,thick,0.51,regular,coll,eng,,width,pos,13
2527,50,flat,0.49,regular,coll,eng,,height,neg,14
2528,50,flat,0.61,regular,dist,eng,,height,neg,14
2529,50,heavy,0.56,regular,dist,eng,,weight,pos,15
2530,50,heavy,0.6,regular,coll,eng,,weight,pos,15
2531,50,deep,0.46,regular,coll,eng,,depth,pos,16
2532,50,deep,0.37,regular,dist,eng,,depth,pos,16
2533,50,low,0.45,regular,coll,eng,,height,neg,17
2534,50,low,0.58,regular,dist,eng,,height,neg,17
2535,50,lengthy,0.55,regular,dist,eng,,length,pos,18
2536,50,lengthy,0.66,regular,coll,eng,,length,pos,18
2537,50,mini,0.48,regular,dist,eng,,size,neg,19
2538,50,mini,0.58,regular,coll,eng,,size,neg,19
2539,50,fat,0.62,regular,dist,eng,,width,pos,20
2540,50,fat,0.72,regular,coll,eng,,width,pos,20
2541,50,thin,0.42,regular,dist,eng,,width,neg,21
2542,50,thin,0.37,regular,coll,eng,,width,neg,21
2543,50,long,0.47,regular,dist,eng,,length,pos,22
2544,50,long,0.62,regular,coll,eng,,length,pos,22
2545,50,skinny,0.5,regular,dist,eng,,width,neg,23
2546,50,skinny,0.5,regular,coll,eng,,width,neg,23
2547,50,high,0.7,regular,dist,eng,,height,pos,24
2548,50,high,0.61,regular,coll,eng,,height,pos,24
2549,50,large,0.33,regular,coll,eng,,size,pos,25
2550,50,large,0.4,regular,dist,eng,,size,pos,25
2551,51,wide,0.76,regular,dist,English,,width,pos,1
2552,51,wide,0.18,regular,coll,English,,width,pos,1
2553,51,full,0.54,regular,coll,English,,capacity,pos,2
2554,51,full,0.41,regular,dist,English,,capacity,pos,2
2555,51,fat,0.21,regular,coll,English,,width,pos,3
2556,51,fat,0.61,regular,dist,English,,width,pos,3
2557,51,short,0.57,regular,dist,English,,height,neg,4
2558,51,short,0.42,regular,coll,English,,height,neg,4
2559,51,big,0.69,regular,dist,English,,size,pos,5
2560,51,big,0.78,regular,coll,English,,size,pos,5
2561,51,small,0.72,regular,coll,English,,size,neg,6
2562,51,small,0.76,regular,dist,English,,size,neg,6
2563,51,tiny,0.2,regular,coll,English,,size,neg,7
2564,51,tiny,0.79,regular,dist,English,,size,neg,7
2565,51,mini,0.2,regular,coll,English,,size,neg,8
2566,51,mini,0.79,regular,dist,English,,size,neg,8
2567,51,flat,0.81,regular,dist,English,,height,neg,9
2568,51,flat,0.32,regular,coll,English,,height,neg,9
2569,51,high,0.89,regular,coll,English,,height,pos,10
2570,51,high,0.43,regular,dist,English,,height,pos,10
2571,51,tall,0.93,regular,dist,English,,height,pos,11
2572,51,tall,0.54,regular,coll,English,,height,pos,11
2573,51,thin,0.73,regular,dist,English,,width,neg,12
2574,51,thin,0.76,regular,coll,English,,width,neg,12
2575,51,large,0.57,regular,coll,English,,size,pos,13
2576,51,large,0.72,regular,dist,English,,size,pos,13
2577,51,little,0.18,regular,coll,English,,size,neg,14
2578,51,little,0.78,regular,dist,English,,size,neg,14
2579,51,lengthy,0.26,regular,dist,English,,length,pos,15
2580,51,lengthy,0.7,regular,coll,English,,length,pos,15
2581,51,skinny,0.66,regular,dist,English,,width,neg,16
2582,51,skinny,0.76,regular,coll,English,,width,neg,16
2583,51,humongous,0.72,regular,coll,English,,size,pos,17
2584,51,humongous,0.32,regular,dist,English,,size,pos,17
2585,51,deep,0.13,regular,coll,English,,depth,pos,18
2586,51,deep,0.12,regular,dist,English,,depth,pos,18
2587,51,thick,0.12,regular,coll,English,,width,pos,19
2588,51,thick,0.65,regular,dist,English,,width,pos,19
2589,51,narrow,0.68,regular,dist,English,,width,neg,20
2590,51,narrow,0.77,regular,coll,English,,width,neg,20
2591,51,huge,0.64,regular,dist,English,,size,pos,21
2592,51,huge,0.33,regular,coll,English,,size,pos,21
2593,51,slight,0.7,regular,dist,English,,size,neg,22
2594,51,slight,0.45,regular,coll,English,,size,neg,22
2595,51,heavy,0.8,regular,coll,English,,weight,pos,23
2596,51,heavy,0.4,regular,dist,English,,weight,pos,23
2597,51,long,0.71,regular,coll,English,,length,pos,24
2598,51,long,0.5,regular,dist,English,,length,pos,24
2599,51,low,0.68,regular,dist,English,,height,neg,25
2600,51,low,0.2,regular,coll,English,,height,neg,25
2601,52,wide,0.16,random,dist,English,,width,pos,1
2602,52,wide,0.8,random,coll,English,,width,pos,1
2603,52,mini,0.59,random,dist,English,,size,neg,2
2604,52,mini,0.13,random,coll,English,,size,neg,2
2605,52,huge,0.77,random,coll,English,,size,pos,3
2606,52,huge,0.11,random,dist,English,,size,pos,3
2607,52,flat,0.84,random,dist,English,,height,neg,4
2608,52,flat,0.67,random,coll,English,,height,neg,4
2609,52,heavy,0.8,random,coll,English,,weight,pos,5
2610,52,heavy,0.51,random,dist,English,,weight,pos,5
2611,52,high,0.74,random,coll,English,,height,pos,6
2612,52,high,0.16,random,dist,English,,height,pos,6
2613,52,little,0.12,random,coll,English,,size,neg,7
2614,52,little,0.83,random,dist,English,,size,neg,7
2615,52,tall,0.14,random,dist,English,,height,pos,8
2616,52,tall,0.73,random,coll,English,,height,pos,8
2617,52,thick,0.75,random,coll,English,,width,pos,9
2618,52,thick,0.16,random,dist,English,,width,pos,9
2619,52,tiny,0.75,random,dist,English,,size,neg,10
2620,52,tiny,0.19,random,coll,English,,size,neg,10
2621,52,short,0.14,random,coll,English,,height,neg,11
2622,52,short,0.67,random,dist,English,,height,neg,11
2623,52,humongous,0.87,random,coll,English,,size,pos,12
2624,52,humongous,0.13,random,dist,English,,size,pos,12
2625,52,slight,0.2,random,coll,English,,size,neg,13
2626,52,slight,0.71,random,dist,English,,size,neg,13
2627,52,thin,0.16,random,coll,English,,width,neg,14
2628,52,thin,0.81,random,dist,English,,width,neg,14
2629,52,lengthy,0.7,random,coll,English,,length,pos,15
2630,52,lengthy,0.22,random,dist,English,,length,pos,15
2631,52,fat,0.17,random,dist,English,,width,pos,16
2632,52,fat,0.66,random,coll,English,,width,pos,16
2633,52,deep,0.76,random,coll,English,,depth,pos,17
2634,52,deep,0.25,random,dist,English,,depth,pos,17
2635,52,small,0.2,random,coll,English,,size,neg,18
2636,52,small,0.8,random,dist,English,,size,neg,18
2637,52,skinny,0.21,random,coll,English,,width,neg,19
2638,52,skinny,0.82,random,dist,English,,width,neg,19
2639,52,large,0.82,random,coll,English,,size,pos,20
2640,52,large,0.17,random,dist,English,,size,pos,20
2641,52,full,0.79,random,dist,English,,capacity,pos,21
2642,52,full,0.58,random,coll,English,,capacity,pos,21
2643,52,narrow,0.18,random,coll,English,,width,neg,22
2644,52,narrow,0.74,random,dist,English,,width,neg,22
2645,52,low,0.75,random,dist,English,,height,neg,23
2646,52,low,0.24,random,coll,English,,height,neg,23
2647,52,long,0.24,random,dist,English,,length,pos,24
2648,52,long,0.78,random,coll,English,,length,pos,24
2649,52,big,0.22,random,dist,English,,size,pos,25
2650,52,big,0.77,random,coll,English,,size,pos,25
2651,53,heavy,0.03,random,dist,ENGLISH,,weight,pos,1
2652,53,heavy,0.95,random,coll,ENGLISH,,weight,pos,1
2653,53,high,0.02,random,dist,ENGLISH,,height,pos,2
2654,53,high,0.97,random,coll,ENGLISH,,height,pos,2
2655,53,small,0.5,random,dist,ENGLISH,,size,neg,3
2656,53,small,0.5,random,coll,ENGLISH,,size,neg,3
2657,53,tiny,0.24,random,dist,ENGLISH,,size,neg,4
2658,53,tiny,0.24,random,coll,ENGLISH,,size,neg,4
2659,53,short,0.23,random,coll,ENGLISH,,height,neg,5
2660,53,short,0.63,random,dist,ENGLISH,,height,neg,5
2661,53,humongous,0.64,random,coll,ENGLISH,,size,pos,6
2662,53,humongous,0.13,random,dist,ENGLISH,,size,pos,6
2663,53,lengthy,0.41,random,coll,ENGLISH,,length,pos,7
2664,53,lengthy,0.59,random,dist,ENGLISH,,length,pos,7
2665,53,slight,0.63,random,dist,ENGLISH,,size,neg,8
2666,53,slight,0.39,random,coll,ENGLISH,,size,neg,8
2667,53,thick,0.67,random,dist,ENGLISH,,width,pos,9
2668,53,thick,0.65,random,coll,ENGLISH,,width,pos,9
2669,53,mini,0.66,random,dist,ENGLISH,,size,neg,10
2670,53,mini,0.42,random,coll,ENGLISH,,size,neg,10
2671,53,skinny,0.71,random,coll,ENGLISH,,width,neg,11
2672,53,skinny,0.7,random,dist,ENGLISH,,width,neg,11
2673,53,deep,0.69,random,coll,ENGLISH,,depth,pos,12
2674,53,deep,0.69,random,dist,ENGLISH,,depth,pos,12
2675,53,narrow,0.49,random,coll,ENGLISH,,width,neg,13
2676,53,narrow,0.57,random,dist,ENGLISH,,width,neg,13
2677,53,low,0.3,random,dist,ENGLISH,,height,neg,14
2678,53,low,0.52,random,coll,ENGLISH,,height,neg,14
2679,53,little,0.68,random,coll,ENGLISH,,size,neg,15
2680,53,little,0.68,random,dist,ENGLISH,,size,neg,15
2681,53,flat,0.67,random,dist,ENGLISH,,height,neg,16
2682,53,flat,0.68,random,coll,ENGLISH,,height,neg,16
2683,53,full,0.56,random,coll,ENGLISH,,capacity,pos,17
2684,53,full,0.76,random,dist,ENGLISH,,capacity,pos,17
2685,53,wide,0.71,random,dist,ENGLISH,,width,pos,18
2686,53,wide,0.7,random,coll,ENGLISH,,width,pos,18
2687,53,fat,0.36,random,coll,ENGLISH,,width,pos,19
2688,53,fat,0.59,random,dist,ENGLISH,,width,pos,19
2689,53,long,0.41,random,coll,ENGLISH,,length,pos,20
2690,53,long,0.54,random,dist,ENGLISH,,length,pos,20
2691,53,thin,0.34,random,coll,ENGLISH,,width,neg,21
2692,53,thin,0.52,random,dist,ENGLISH,,width,neg,21
2693,53,big,0.55,random,dist,ENGLISH,,size,pos,22
2694,53,big,0.55,random,coll,ENGLISH,,size,pos,22
2695,53,large,0.66,random,coll,ENGLISH,,size,pos,23
2696,53,large,0.67,random,dist,ENGLISH,,size,pos,23
2697,53,tall,0.64,random,coll,ENGLISH,,height,pos,24
2698,53,tall,0.64,random,dist,ENGLISH,,height,pos,24
2699,53,huge,0.67,random,dist,ENGLISH,,size,pos,25
2700,53,huge,0.67,random,coll,ENGLISH,,size,pos,25
